92.29252942637198,0.01
92.3565921795514,0.01
92.61474473594508,0.01
92.65537025293179,0.01
91.98100602645596,0.01
92.82027343975737,0.01
92.38491981452493,0.01
92.33310153403586,0.01
92.8129390693814,0.01
92.6369648312724,0.01

92.23911900311772,0.1
91.9572169703703,0.1
92.63143662665827,0.1
92.5505139978789,0.1
92.56050564896644,0.1
92.75321856764772,0.1
92.14712758119437,0.1
91.47036051968307,0.1
92.8465660316467,0.1
91.53204534891573,0.1

92.57242560098176,0.2
91.56536953422054,0.2
91.20618451815737,0.2
91.55136627346154,0.2
91.79652690551667,0.2
92.85948459685171,0.2
92.29663350284618,0.2
91.64577956882519,0.2
92.59995924754348,0.2
92.11481909176115,0.2

91.93392042486678,0.3
91.97306072741193,0.3
92.76717716714016,0.3
92.30404251469743,0.3
93.31319453516866,0.3
92.48054643744022,0.3
92.93322440521261,0.3
92.90880080217096,0.3
92.20224714627552,0.3
92.4419443445861,0.3

92.34685574199085,0.4
92.06968962777917,0.4
92.32313317898628,0.4
91.98277073840833,0.4
92.94388339800814,0.4
92.5885673092538,0.4
92.2411132899989,0.4
92.05798455246179,0.4
92.01848972903845,0.4
92.47768418995115,0.4

92.12983832924226,0.5
92.0068288620546,0.5
90.94659742598358,0.5
92.22710012353083,0.5
92.27617610861884,0.5
92.3072553519411,0.5
92.8426896718407,0.5
92.36331226865767,0.5
93.24845751592306,0.5
92.92907650940703,0.5

92.40123299961097,0.6
93.07733403798356,0.6
91.73740774284784,0.6
92.2878649444335,0.6
91.2859520983839,0.6
92.2058663082579,0.6
92.22725004324425,0.6
92.05638657103788,0.6
92.51839646029683,0.6
92.09574864149808,0.6

91.7632346562352,0.7
90.94029678272858,0.7
93.34407500709693,0.7
92.25535310731657,0.7
93.08774305507296,0.7
92.56707246033392,0.7
91.36336202523587,0.7
92.79495476050145,0.7
92.25511278225468,0.7
92.49787016901111,0.7

91.89006364380175,0.8
91.37474853494271,0.8
92.58728311300369,0.8
92.13848676045512,0.8
92.55142969351243,0.8
93.01275712556136,0.8
92.20766332409642,0.8
93.07524523486721,0.8
91.69271818051827,0.8
92.0746953436436,0.8

